User ID,Timestamp,Channel,Campaign,Conversion,Is_Conversion,User_Converted,N_Touchpoints,Touchpoint_Rank,Touchpoint_Rank_Reverse,Is_First_Touch,Is_Last_Touch,Linear_Weight
24251,2025-02-10 21:02:03,Direct Traffic,-,No,0,True,6,3,4,0,0,0.16666666666666666
24251,2025-02-11 15:52:41,Email,New Product Launch,No,0,True,6,4,3,0,0,0.16666666666666666
24251,2025-02-11 17:38:39,Direct Traffic,-,No,0,True,6,5,2,0,0,0.16666666666666666
24251,2025-02-11 18:43:11,Referral,Retargeting,Yes,1,True,6,6,1,0,1,0.16666666666666666
24256,2025-02-10 03:19:33,Social Media,Discount Offer,No,0,True,7,1,7,1,0,0.14285714285714285
24256,2025-02-10 18:00:39,Search Ads,Winter Sale,No,0,True,7,2,6,0,0,0.14285714285714285
24256,2025-02-10 20:35:54,Display Ads,Winter Sale,Yes,1,True,7,3,5,0,0,0.14285714285714285
24256,2025-02-10 20:46:38,Social Media,Brand Awareness,No,0,True,7,4,4,0,0,0.14285714285714285
24256,2025-02-11 04:35:11,Search Ads,Discount Offer,No,0,True,7,5,3,0,0,0.14285714285714285
24256,2025-02-11 17:10:44,Referral,-,Yes,1,True,7,6,2,0,0,0.14285714285714285
24256,2025-02-11 19:46:49,Email,Brand Awareness,Yes,1,True,7,7,1,0,1,0.14285714285714285
24369,2025-02-11 16:44:32,Search Ads,Discount Offer,No,0,False,1,1,1,1,1,1.0
24413,2025-02-10 04:36:21,Display Ads,Brand Awareness,Yes,1,True,2,1,2,1,0,0.5
24413,2025-02-11 00:19:17,Search Ads,-,Yes,1,True,2,2,1,0,1,0.5
24433,2025-02-10 09:14:29,Display Ads,Winter Sale,No,0,True,2,1,2,1,0,0.5
24433,2025-02-11 12:45:06,Display Ads,New Product Launch,Yes,1,True,2,2,1,0,1,0.5
24452,2025-02-11 01:38:39,Referral,Winter Sale,No,0,True,3,1,3,1,0,0.3333333333333333
24452,2025-02-11 02:33:11,Social Media,Winter Sale,No,0,True,3,2,2,0,0,0.3333333333333333
24452,2025-02-11 08:38:32,Referral,New Product Launch,Yes,1,True,3,3,1,0,1,0.3333333333333333
24508,2025-02-11 05:11:42,Referral,Brand Awareness,Yes,1,True,2,1,2,1,0,0.5
24508,2025-02-11 06:03:03,Email,-,No,0,True,2,2,1,0,1,0.5
24526,2025-02-10 01:13:52,Display Ads,Discount Offer,No,0,True,2,1,2,1,0,0.5
24526,2025-02-10 15:44:36,Social Media,Brand Awareness,Yes,1,True,2,2,1,0,1,0.5
24568,2025-02-10 18:00:26,Email,Retargeting,Yes,1,True,3,1,3,1,0,0.3333333333333333
24568,2025-02-10 18:24:29,Social Media,Winter Sale,No,0,True,3,2,2,0,0,0.3333333333333333
24568,2025-02-11 05:13:59,Display Ads,-,No,0,True,3,3,1,0,1,0.3333333333333333
24576,2025-02-10 06:45:18,Direct Traffic,-,Yes,1,True,3,1,3,1,0,0.3333333333333333
24576,2025-02-10 10:59:52,Social Media,Brand Awareness,No,0,True,3,2,2,0,0,0.3333333333333333
24576,2025-02-11 20:50:36,Search Ads,Winter Sale,No,0,True,3,3,1,0,1,0.3333333333333333
24581,2025-02-10 19:57:12,Display Ads,New Product Launch,Yes,1,True,2,1,2,1,0,0.5
24581,2025-02-11 08:02:12,Social Media,Brand Awareness,No,0,True,2,2,1,0,1,0.5
24594,2025-02-10 06:44:57,Email,Retargeting,No,0,True,4,1,4,1,0,0.25
24594,2025-02-10 12:23:26,Direct Traffic,-,No,0,True,4,2,3,0,0,0.25
24594,2025-02-10 13:32:36,Direct Traffic,-,Yes,1,True,4,3,2,0,0,0.25
24594,2025-02-10 22:15:06,Display Ads,Retargeting,No,0,True,4,4,1,0,1,0.25
24620,2025-02-10 13:08:01,Search Ads,Winter Sale,Yes,1,True,2,1,2,1,0,0.5
24620,2025-02-10 16:52:48,Direct Traffic,-,Yes,1,True,2,2,1,0,1,0.5
24634,2025-02-10 13:14:28,Display Ads,-,Yes,1,True,3,1,3,1,0,0.3333333333333333
24634,2025-02-10 19:11:55,Referral,New Product Launch,No,0,True,3,2,2,0,0,0.3333333333333333
24634,2025-02-11 10:13:36,Referral,New Product Launch,No,0,True,3,3,1,0,1,0.3333333333333333
24734,2025-02-10 02:07:17,Display Ads,New Product Launch,Yes,1,True,3,1,3,1,0,0.3333333333333333
24734,2025-02-11 11:49:05,Search Ads,Retargeting,No,0,True,3,2,2,0,0,0.3333333333333333
24734,2025-02-11 14:09:24,Direct Traffic,-,Yes,1,True,3,3,1,0,1,0.3333333333333333
24741,2025-02-10 03:48:29,Search Ads,New Product Launch,Yes,1,True,4,1,4,1,0,0.25
24741,2025-02-10 04:24:36,Social Media,Discount Offer,Yes,1,True,4,2,3,0,0,0.25
24741,2025-02-10 15:29:27,Referral,Winter Sale,Yes,1,True,4,3,2,0,0,0.25
24741,2025-02-11 09:46:23,Referral,Winter Sale,Yes,1,True,4,4,1,0,1,0.25
24761,2025-02-10 20:59:28,Referral,New Product Launch,Yes,1,True,2,1,2,1,0,0.5
24761,2025-02-11 00:17:39,Search Ads,Retargeting,Yes,1,True,2,2,1,0,1,0.5
24765,2025-02-10 18:12:58,Direct Traffic,-,No,0,True,3,1,3,1,0,0.3333333333333333
24765,2025-02-10 23:17:02,Display Ads,New Product Launch,Yes,1,True,3,2,2,0,0,0.3333333333333333
24765,2025-02-11 01:14:30,Search Ads,New Product Launch,No,0,True,3,3,1,0,1,0.3333333333333333
24771,2025-02-10 17:12:21,Display Ads,New Product Launch,Yes,1,True,5,1,5,1,0,0.2
24771,2025-02-10 18:56:06,Email,Discount Offer,Yes,1,True,5,2,4,0,0,0.2
24771,2025-02-11 09:42:08,Search Ads,New Product Launch,Yes,1,True,5,3,3,0,0,0.2
24771,2025-02-11 10:16:42,Search Ads,New Product Launch,No,0,True,5,4,2,0,0,0.2
24771,2025-02-11 17:29:50,Social Media,Discount Offer,Yes,1,True,5,5,1,0,1,0.2
24810,2025-02-10 07:27:47,Display Ads,New Product Launch,Yes,1,True,5,1,5,1,0,0.2
24810,2025-02-10 09:58:32,Social Media,Winter Sale,Yes,1,True,5,2,4,0,0,0.2
24810,2025-02-10 12:24:18,Referral,-,No,0,True,5,3,3,0,0,0.2
24810,2025-02-10 22:36:08,Social Media,New Product Launch,No,0,True,5,4,2,0,0,0.2
24810,2025-02-11 10:31:13,Direct Traffic,-,Yes,1,True,5,5,1,0,1,0.2
24833,2025-02-11 02:47:01,Referral,Discount Offer,Yes,1,True,1,1,1,1,1,1.0
24845,2025-02-10 00:04:28,Search Ads,Retargeting,No,0,True,3,1,3,1,0,0.3333333333333333
24845,2025-02-10 13:18:05,Display Ads,Brand Awareness,Yes,1,True,3,2,2,0,0,0.3333333333333333
24845,2025-02-11 00:19:28,Direct Traffic,-,No,0,True,3,3,1,0,1,0.3333333333333333
24876,2025-02-10 04:29:18,Search Ads,Winter Sale,Yes,1,True,7,1,7,1,0,0.14285714285714285
24876,2025-02-10 13:27:11,Display Ads,-,No,0,True,7,2,6,0,0,0.14285714285714285
24876,2025-02-10 14:39:20,Search Ads,Brand Awareness,Yes,1,True,7,3,5,0,0,0.14285714285714285
24876,2025-02-10 16:23:00,Search Ads,-,No,0,True,7,4,4,0,0,0.14285714285714285
24876,2025-02-11 06:46:32,Direct Traffic,-,Yes,1,True,7,5,3,0,0,0.14285714285714285
24876,2025-02-11 16:16:26,Display Ads,Brand Awareness,No,0,True,7,6,2,0,0,0.14285714285714285
24876,2025-02-11 18:51:38,Social Media,Retargeting,Yes,1,True,7,7,1,0,1,0.14285714285714285
24914,2025-02-10 11:07:08,Social Media,-,Yes,1,True,3,1,3,1,0,0.3333333333333333
24914,2025-02-10 16:01:45,Referral,Retargeting,No,0,True,3,2,2,0,0,0.3333333333333333
24914,2025-02-11 23:01:53,Social Media,Discount Offer,Yes,1,True,3,3,1,0,1,0.3333333333333333
24956,2025-02-10 03:40:44,Social Media,-,Yes,1,True,7,1,7,1,0,0.14285714285714285
24956,2025-02-10 09:23:01,Search Ads,Retargeting,Yes,1,True,7,2,6,0,0,0.14285714285714285
24956,2025-02-10 13:33:13,Direct Traffic,-,Yes,1,True,7,3,5,0,0,0.14285714285714285
24956,2025-02-11 00:00:37,Social Media,Retargeting,No,0,True,7,4,4,0,0,0.14285714285714285
24956,2025-02-11 05:24:17,Direct Traffic,-,No,0,True,7,5,3,0,0,0.14285714285714285
24956,2025-02-11 11:13:01,Display Ads,Discount Offer,Yes,1,True,7,6,2,0,0,0.14285714285714285
24956,2025-02-11 13:02:25,Referral,Retargeting,No,0,True,7,7,1,0,1,0.14285714285714285
25019,2025-02-11 02:41:40,Direct Traffic,-,No,0,True,3,1,3,1,0,0.3333333333333333
25019,2025-02-11 14:11:22,Search Ads,Discount Offer,No,0,True,3,2,2,0,0,0.3333333333333333
25019,2025-02-11 14:51:10,Referral,-,Yes,1,True,3,3,1,0,1,0.3333333333333333
25085,2025-02-11 01:10:39,Referral,Retargeting,No,0,True,4,1,4,1,0,0.25
25085,2025-02-11 09:42:24,Email,Discount Offer,Yes,1,True,4,2,3,0,0,0.25
25085,2025-02-11 17:52:42,Social Media,Retargeting,Yes,1,True,4,3,2,0,0,0.25
25085,2025-02-11 21:17:19,Email,Retargeting,No,0,True,4,4,1,0,1,0.25
25104,2025-02-10 18:08:41,Email,Discount Offer,Yes,1,True,4,1,4,1,0,0.25
25104,2025-02-10 23:49:54,Display Ads,Brand Awareness,No,0,True,4,2,3,0,0,0.25
25104,2025-02-11 17:02:51,Direct Traffic,-,Yes,1,True,4,3,2,0,0,0.25
25104,2025-02-11 23:57:16,Direct Traffic,-,No,0,True,4,4,1,0,1,0.25
25105,2025-02-10 03:29:29,Social Media,New Product Launch,Yes,1,True,3,1,3,1,0,0.3333333333333333
25105,2025-02-10 03:56:31,Search Ads,Winter Sale,Yes,1,True,3,2,2,0,0,0.3333333333333333
25105,2025-02-11 02:44:01,Email,New Product Launch,No,0,True,3,3,1,0,1,0.3333333333333333
25124,2025-02-10 13:01:43,Display Ads,Retargeting,No,0,False,2,1,2,1,0,0.5
25124,2025-02-10 17:54:59,Direct Traffic,-,No,0,False,2,2,1,0,1,0.5
25134,2025-02-10 15:21:47,Display Ads,Retargeting,Yes,1,True,5,1,5,1,0,0.2
25134,2025-02-11 00:41:35,Display Ads,Discount Offer,Yes,1,True,5,2,4,0,0,0.2
25134,2025-02-11 06:25:59,Referral,Winter Sale,No,0,True,5,3,3,0,0,0.2
25134,2025-02-11 07:11:51,Search Ads,Retargeting,No,0,True,5,4,2,0,0,0.2
25134,2025-02-11 17:48:11,Social Media,Brand Awareness,No,0,True,5,5,1,0,1,0.2
25147,2025-02-10 16:11:30,Referral,Winter Sale,Yes,1,True,7,1,7,1,0,0.14285714285714285
25147,2025-02-10 18:57:24,Display Ads,New Product Launch,No,0,True,7,2,6,0,0,0.14285714285714285
25147,2025-02-11 01:39:22,Direct Traffic,-,Yes,1,True,7,3,5,0,0,0.14285714285714285
25147,2025-02-11 01:52:39,Referral,Winter Sale,No,0,True,7,4,4,0,0,0.14285714285714285
25147,2025-02-11 02:58:49,Referral,New Product Launch,Yes,1,True,7,5,3,0,0,0.14285714285714285
25147,2025-02-11 17:45:32,Display Ads,Retargeting,No,0,True,7,6,2,0,0,0.14285714285714285
25147,2025-02-11 18:27:18,Display Ads,-,No,0,True,7,7,1,0,1,0.14285714285714285
25150,2025-02-11 20:21:15,Direct Traffic,-,No,0,False,1,1,1,1,1,1.0
25170,2025-02-10 07:55:53,Social Media,Winter Sale,Yes,1,True,5,1,5,1,0,0.2
25170,2025-02-10 19:25:18,Referral,Winter Sale,No,0,True,5,2,4,0,0,0.2
25170,2025-02-10 20:27:05,Referral,Winter Sale,No,0,True,5,3,3,0,0,0.2
25170,2025-02-11 14:03:13,Search Ads,New Product Launch,Yes,1,True,5,4,2,0,0,0.2
25170,2025-02-11 21:01:10,Social Media,Brand Awareness,No,0,True,5,5,1,0,1,0.2
25172,2025-02-10 13:52:04,Direct Traffic,-,No,0,True,5,1,5,1,0,0.2
25172,2025-02-11 08:13:42,Referral,Brand Awareness,No,0,True,5,2,4,0,0,0.2
25172,2025-02-11 08:52:48,Email,New Product Launch,Yes,1,True,5,3,3,0,0,0.2
25172,2025-02-11 16:38:37,Display Ads,Discount Offer,Yes,1,True,5,4,2,0,0,0.2
25172,2025-02-11 20:35:59,Display Ads,-,No,0,True,5,5,1,0,1,0.2
25195,2025-02-10 05:19:01,Display Ads,Winter Sale,No,0,True,5,1,5,1,0,0.2
25195,2025-02-10 17:54:46,Social Media,Discount Offer,Yes,1,True,5,2,4,0,0,0.2
25195,2025-02-10 20:30:14,Display Ads,-,No,0,True,5,3,3,0,0,0.2
25195,2025-02-11 20:32:39,Direct Traffic,-,No,0,True,5,4,2,0,0,0.2
25195,2025-02-11 20:55:26,Search Ads,-,No,0,True,5,5,1,0,1,0.2
25229,2025-02-10 06:39:50,Search Ads,-,No,0,True,4,1,4,1,0,0.25
25229,2025-02-11 03:32:51,Social Media,New Product Launch,Yes,1,True,4,2,3,0,0,0.25
25229,2025-02-11 05:52:53,Referral,Winter Sale,No,0,True,4,3,2,0,0,0.25
25229,2025-02-11 18:42:18,Direct Traffic,-,No,0,True,4,4,1,0,1,0.25
25246,2025-02-10 13:47:33,Social Media,Winter Sale,Yes,1,True,2,1,2,1,0,0.5
25246,2025-02-11 13:24:14,Referral,-,No,0,True,2,2,1,0,1,0.5
25254,2025-02-10 00:56:27,Referral,Brand Awareness,Yes,1,True,4,1,4,1,0,0.25
25254,2025-02-11 06:45:57,Referral,Retargeting,Yes,1,True,4,2,3,0,0,0.25
25254,2025-02-11 08:45:24,Social Media,Brand Awareness,Yes,1,True,4,3,2,0,0,0.25
25254,2025-02-11 17:01:11,Email,-,No,0,True,4,4,1,0,1,0.25
25284,2025-02-10 16:41:31,Referral,-,Yes,1,True,3,1,3,1,0,0.3333333333333333
25284,2025-02-11 11:21:41,Search Ads,-,No,0,True,3,2,2,0,0,0.3333333333333333
25284,2025-02-11 23:23:17,Display Ads,New Product Launch,No,0,True,3,3,1,0,1,0.3333333333333333
25290,2025-02-11 00:54:57,Referral,Discount Offer,Yes,1,True,1,1,1,1,1,1.0
25294,2025-02-10 11:43:33,Social Media,Brand Awareness,Yes,1,True,4,1,4,1,0,0.25
25294,2025-02-10 20:11:14,Display Ads,Winter Sale,No,0,True,4,2,3,0,0,0.25
25294,2025-02-10 22:35:46,Display Ads,Winter Sale,No,0,True,4,3,2,0,0,0.25
25294,2025-02-11 05:28:15,Display Ads,Discount Offer,Yes,1,True,4,4,1,0,1,0.25
25303,2025-02-10 12:38:10,Referral,Brand Awareness,No,0,False,2,1,2,1,0,0.5
25303,2025-02-10 14:47:26,Email,Winter Sale,No,0,False,2,2,1,0,1,0.5
25362,2025-02-10 19:51:20,Referral,Retargeting,Yes,1,True,3,1,3,1,0,0.3333333333333333
25362,2025-02-11 07:49:34,Search Ads,-,No,0,True,3,2,2,0,0,0.3333333333333333
25362,2025-02-11 17:14:26,Direct Traffic,-,Yes,1,True,3,3,1,0,1,0.3333333333333333
25369,2025-02-11 09:22:42,Email,Brand Awareness,No,0,True,3,1,3,1,0,0.3333333333333333
25369,2025-02-11 22:59:57,Social Media,New Product Launch,No,0,True,3,2,2,0,0,0.3333333333333333
25369,2025-02-11 23:58:23,Social Media,-,Yes,1,True,3,3,1,0,1,0.3333333333333333
25377,2025-02-10 01:10:52,Social Media,Retargeting,No,0,True,5,1,5,1,0,0.2
25377,2025-02-10 16:26:28,Search Ads,-,No,0,True,5,2,4,0,0,0.2
25377,2025-02-10 16:56:45,Direct Traffic,-,Yes,1,True,5,3,3,0,0,0.2
25377,2025-02-11 14:11:57,Display Ads,Retargeting,Yes,1,True,5,4,2,0,0,0.2
25377,2025-02-11 19:45:08,Search Ads,Winter Sale,No,0,True,5,5,1,0,1,0.2
25403,2025-02-10 09:14:32,Referral,Retargeting,No,0,True,2,1,2,1,0,0.5
25403,2025-02-11 00:32:15,Direct Traffic,-,Yes,1,True,2,2,1,0,1,0.5
25441,2025-02-10 09:32:22,Display Ads,-,No,0,True,6,1,6,1,0,0.16666666666666666
25441,2025-02-10 23:20:47,Display Ads,Discount Offer,No,0,True,6,2,5,0,0,0.16666666666666666
25441,2025-02-11 09:44:44,Referral,-,No,0,True,6,3,4,0,0,0.16666666666666666
25441,2025-02-11 11:30:06,Direct Traffic,-,Yes,1,True,6,4,3,0,0,0.16666666666666666
25441,2025-02-11 14:06:47,Email,Brand Awareness,Yes,1,True,6,5,2,0,0,0.16666666666666666
25441,2025-02-11 15:06:33,Display Ads,New Product Launch,Yes,1,True,6,6,1,0,1,0.16666666666666666
25468,2025-02-10 10:47:30,Email,Winter Sale,No,0,False,2,1,2,1,0,0.5
25468,2025-02-11 07:01:42,Referral,New Product Launch,No,0,False,2,2,1,0,1,0.5
25524,2025-02-10 06:04:01,Social Media,Discount Offer,Yes,1,True,4,1,4,1,0,0.25
25524,2025-02-10 12:24:28,Search Ads,-,No,0,True,4,2,3,0,0,0.25
25524,2025-02-10 17:30:52,Email,Brand Awareness,No,0,True,4,3,2,0,0,0.25
25524,2025-02-11 22:35:10,Display Ads,New Product Launch,Yes,1,True,4,4,1,0,1,0.25
25539,2025-02-10 01:02:44,Social Media,Winter Sale,No,0,False,2,1,2,1,0,0.5
25539,2025-02-11 22:30:20,Search Ads,Retargeting,No,0,False,2,2,1,0,1,0.5
25544,2025-02-10 01:26:48,Direct Traffic,-,Yes,1,True,5,1,5,1,0,0.2
25544,2025-02-10 13:37:41,Email,-,No,0,True,5,2,4,0,0,0.2
25544,2025-02-10 16:27:27,Direct Traffic,-,Yes,1,True,5,3,3,0,0,0.2
25544,2025-02-10 19:53:48,Social Media,Brand Awareness,No,0,True,5,4,2,0,0,0.2
25544,2025-02-10 21:26:26,Referral,-,Yes,1,True,5,5,1,0,1,0.2
25547,2025-02-11 05:28:18,Direct Traffic,-,No,0,True,6,1,6,1,0,0.16666666666666666
25547,2025-02-11 09:15:40,Referral,New Product Launch,No,0,True,6,2,5,0,0,0.16666666666666666
25547,2025-02-11 11:41:41,Email,-,No,0,True,6,3,4,0,0,0.16666666666666666
25547,2025-02-11 14:40:07,Referral,-,No,0,True,6,4,3,0,0,0.16666666666666666
25547,2025-02-11 18:24:56,Email,Winter Sale,Yes,1,True,6,5,2,0,0,0.16666666666666666
25547,2025-02-11 22:42:12,Display Ads,Retargeting,Yes,1,True,6,6,1,0,1,0.16666666666666666
25615,2025-02-10 00:16:25,Email,Discount Offer,Yes,1,True,5,1,5,1,0,0.2
25615,2025-02-10 06:40:19,Direct Traffic,-,No,0,True,5,2,4,0,0,0.2
25615,2025-02-10 17:12:55,Social Media,Retargeting,No,0,True,5,3,3,0,0,0.2
25615,2025-02-10 18:14:35,Social Media,Discount Offer,No,0,True,5,4,2,0,0,0.2
25615,2025-02-11 09:08:20,Email,New Product Launch,Yes,1,True,5,5,1,0,1,0.2
25617,2025-02-10 02:32:51,Display Ads,New Product Launch,Yes,1,True,1,1,1,1,1,1.0
25628,2025-02-11 00:08:12,Referral,New Product Launch,Yes,1,True,1,1,1,1,1,1.0
25633,2025-02-10 12:06:32,Direct Traffic,-,No,0,True,3,1,3,1,0,0.3333333333333333
25633,2025-02-10 22:00:10,Social Media,Winter Sale,Yes,1,True,3,2,2,0,0,0.3333333333333333
25633,2025-02-11 21:21:33,Referral,New Product Launch,No,0,True,3,3,1,0,1,0.3333333333333333
25644,2025-02-10 05:43:46,Display Ads,-,Yes,1,True,1,1,1,1,1,1.0
25687,2025-02-10 05:52:09,Referral,Brand Awareness,Yes,1,True,1,1,1,1,1,1.0
25725,2025-02-10 10:11:12,Search Ads,Retargeting,Yes,1,True,4,1,4,1,0,0.25
25725,2025-02-10 16:56:02,Search Ads,-,Yes,1,True,4,2,3,0,0,0.25
25725,2025-02-10 21:13:20,Referral,-,No,0,True,4,3,2,0,0,0.25
25725,2025-02-11 06:54:39,Social Media,Brand Awareness,Yes,1,True,4,4,1,0,1,0.25
25765,2025-02-10 07:37:17,Social Media,Retargeting,Yes,1,True,3,1,3,1,0,0.3333333333333333
25765,2025-02-10 22:12:32,Social Media,Discount Offer,Yes,1,True,3,2,2,0,0,0.3333333333333333
25765,2025-02-11 23:58:37,Search Ads,-,No,0,True,3,3,1,0,1,0.3333333333333333
25787,2025-02-11 07:32:14,Social Media,Winter Sale,Yes,1,True,3,1,3,1,0,0.3333333333333333
25787,2025-02-11 18:21:06,Email,Winter Sale,No,0,True,3,2,2,0,0,0.3333333333333333
25787,2025-02-11 20:21:08,Direct Traffic,-,No,0,True,3,3,1,0,1,0.3333333333333333
25790,2025-02-10 07:55:59,Email,Retargeting,Yes,1,True,5,1,5,1,0,0.2
25790,2025-02-10 13:46:24,Display Ads,Discount Offer,Yes,1,True,5,2,4,0,0,0.2
25790,2025-02-11 03:33:35,Direct Traffic,-,No,0,True,5,3,3,0,0,0.2
25790,2025-02-11 15:03:43,Social Media,New Product Launch,No,0,True,5,4,2,0,0,0.2
25790,2025-02-11 21:46:44,Referral,Winter Sale,Yes,1,True,5,5,1,0,1,0.2
25810,2025-02-10 05:50:11,Direct Traffic,-,Yes,1,True,1,1,1,1,1,1.0
25845,2025-02-10 00:34:48,Referral,Retargeting,Yes,1,True,4,1,4,1,0,0.25
25845,2025-02-10 06:01:09,Email,New Product Launch,Yes,1,True,4,2,3,0,0,0.25
25845,2025-02-11 02:58:54,Email,-,Yes,1,True,4,3,2,0,0,0.25
25845,2025-02-11 12:46:32,Referral,Retargeting,No,0,True,4,4,1,0,1,0.25
25874,2025-02-11 06:11:56,Referral,-,Yes,1,True,4,1,4,1,0,0.25
25874,2025-02-11 08:06:02,Display Ads,-,Yes,1,True,4,2,3,0,0,0.25
25874,2025-02-11 09:15:01,Display Ads,Winter Sale,No,0,True,4,3,2,0,0,0.25
25874,2025-02-11 16:02:05,Search Ads,New Product Launch,Yes,1,True,4,4,1,0,1,0.25
25901,2025-02-11 11:09:34,Display Ads,-,No,0,True,3,1,3,1,0,0.3333333333333333
25901,2025-02-11 11:55:32,Social Media,Retargeting,No,0,True,3,2,2,0,0,0.3333333333333333
25901,2025-02-11 16:44:18,Display Ads,Retargeting,Yes,1,True,3,3,1,0,1,0.3333333333333333
25915,2025-02-10 07:23:55,Display Ads,Retargeting,No,0,True,4,1,4,1,0,0.25
25915,2025-02-11 12:38:58,Display Ads,Winter Sale,Yes,1,True,4,2,3,0,0,0.25
25915,2025-02-11 19:04:49,Direct Traffic,-,Yes,1,True,4,3,2,0,0,0.25
25915,2025-02-11 23:40:20,Social Media,-,No,0,True,4,4,1,0,1,0.25
25952,2025-02-10 00:02:27,Display Ads,Discount Offer,No,0,True,4,1,4,1,0,0.25
25952,2025-02-10 07:33:09,Social Media,Winter Sale,No,0,True,4,2,3,0,0,0.25
25952,2025-02-11 04:59:37,Display Ads,Winter Sale,Yes,1,True,4,3,2,0,0,0.25
25952,2025-02-11 21:29:16,Display Ads,New Product Launch,Yes,1,True,4,4,1,0,1,0.25
25959,2025-02-10 10:04:48,Display Ads,Discount Offer,Yes,1,True,4,1,4,1,0,0.25
25959,2025-02-10 23:32:32,Social Media,-,No,0,True,4,2,3,0,0,0.25
25959,2025-02-11 03:29:51,Search Ads,Retargeting,Yes,1,True,4,3,2,0,0,0.25
25959,2025-02-11 09:50:02,Social Media,Brand Awareness,No,0,True,4,4,1,0,1,0.25
25978,2025-02-10 05:49:27,Search Ads,Discount Offer,Yes,1,True,3,1,3,1,0,0.3333333333333333
25978,2025-02-10 17:42:56,Social Media,Brand Awareness,Yes,1,True,3,2,2,0,0,0.3333333333333333
25978,2025-02-11 02:36:36,Social Media,-,No,0,True,3,3,1,0,1,0.3333333333333333
26021,2025-02-10 01:56:34,Direct Traffic,-,No,0,False,3,1,3,1,0,0.3333333333333333
26021,2025-02-10 07:56:53,Search Ads,Winter Sale,No,0,False,3,2,2,0,0,0.3333333333333333
26021,2025-02-10 11:23:55,Direct Traffic,-,No,0,False,3,3,1,0,1,0.3333333333333333
26085,2025-02-10 04:50:58,Email,Retargeting,No,0,True,2,1,2,1,0,0.5
26085,2025-02-10 10:18:38,Referral,Retargeting,Yes,1,True,2,2,1,0,1,0.5
26097,2025-02-10 00:39:19,Display Ads,Brand Awareness,Yes,1,True,4,1,4,1,0,0.25
26097,2025-02-10 07:04:56,Search Ads,-,Yes,1,True,4,2,3,0,0,0.25
26097,2025-02-10 12:19:36,Social Media,Discount Offer,Yes,1,True,4,3,2,0,0,0.25
26097,2025-02-10 12:31:07,Search Ads,-,Yes,1,True,4,4,1,0,1,0.25
26109,2025-02-10 00:19:37,Display Ads,-,No,0,True,6,1,6,1,0,0.16666666666666666
26109,2025-02-10 08:28:28,Display Ads,Retargeting,No,0,True,6,2,5,0,0,0.16666666666666666
26109,2025-02-10 15:16:46,Social Media,Winter Sale,Yes,1,True,6,3,4,0,0,0.16666666666666666
26109,2025-02-10 16:57:12,Direct Traffic,-,No,0,True,6,4,3,0,0,0.16666666666666666
26109,2025-02-10 22:08:01,Email,New Product Launch,Yes,1,True,6,5,2,0,0,0.16666666666666666
26109,2025-02-11 16:33:36,Social Media,Winter Sale,Yes,1,True,6,6,1,0,1,0.16666666666666666
26185,2025-02-10 13:32:54,Email,-,Yes,1,True,4,1,4,1,0,0.25
26185,2025-02-10 22:55:20,Search Ads,-,Yes,1,True,4,2,3,0,0,0.25
26185,2025-02-11 14:53:10,Email,Brand Awareness,Yes,1,True,4,3,2,0,0,0.25
26185,2025-02-11 16:40:38,Social Media,Winter Sale,No,0,True,4,4,1,0,1,0.25
26189,2025-02-10 01:14:18,Search Ads,Discount Offer,No,0,True,5,1,5,1,0,0.2
26189,2025-02-10 06:52:07,Direct Traffic,-,Yes,1,True,5,2,4,0,0,0.2
26189,2025-02-10 06:58:47,Email,Brand Awareness,Yes,1,True,5,3,3,0,0,0.2
26189,2025-02-11 15:48:08,Display Ads,Winter Sale,Yes,1,True,5,4,2,0,0,0.2
26189,2025-02-11 17:51:19,Search Ads,Retargeting,No,0,True,5,5,1,0,1,0.2
26253,2025-02-10 02:06:10,Referral,Brand Awareness,Yes,1,True,3,1,3,1,0,0.3333333333333333
26253,2025-02-10 07:32:17,Direct Traffic,-,Yes,1,True,3,2,2,0,0,0.3333333333333333
26253,2025-02-10 21:36:15,Display Ads,Winter Sale,Yes,1,True,3,3,1,0,1,0.3333333333333333
26291,2025-02-10 14:24:42,Email,Discount Offer,No,0,True,3,1,3,1,0,0.3333333333333333
26291,2025-02-10 20:44:52,Social Media,Winter Sale,Yes,1,True,3,2,2,0,0,0.3333333333333333
26291,2025-02-11 14:48:38,Direct Traffic,-,No,0,True,3,3,1,0,1,0.3333333333333333
26328,2025-02-10 07:39:57,Direct Traffic,-,No,0,True,4,1,4,1,0,0.25
26328,2025-02-10 09:18:22,Search Ads,Discount Offer,Yes,1,True,4,2,3,0,0,0.25
26328,2025-02-11 12:35:37,Direct Traffic,-,No,0,True,4,3,2,0,0,0.25
26328,2025-02-11 19:54:37,Social Media,Discount Offer,Yes,1,True,4,4,1,0,1,0.25
26384,2025-02-11 01:59:30,Direct Traffic,-,No,0,False,2,1,2,1,0,0.5
26384,2025-02-11 08:34:25,Email,New Product Launch,No,0,False,2,2,1,0,1,0.5
26401,2025-02-10 02:04:28,Referral,New Product Launch,No,0,True,3,1,3,1,0,0.3333333333333333
26401,2025-02-10 04:40:32,Direct Traffic,-,Yes,1,True,3,2,2,0,0,0.3333333333333333
26401,2025-02-11 19:24:06,Search Ads,Brand Awareness,Yes,1,True,3,3,1,0,1,0.3333333333333333
